Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2015,Число мужчин на 1 января,Кунгурский район,20372,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кунгурский район', 20372);"
1,01.01.2015,Число мужчин на 1 января,Нытвенский район,19504,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Нытвенский район', 19504);"
1,01.01.2015,Число мужчин на 1 января,Октябрьский район,13760,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Октябрьский район', 13760);"
1,01.01.2015,Число мужчин на 1 января,Ординский район,7204,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Ординский район', 7204);"
1,01.01.2015,Число мужчин на 1 января,Осинский район,13783,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Осинский район', 13783);"
1,01.01.2015,Число мужчин на 1 января,Оханский район,7562,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Оханский район', 7562);"
1,01.01.2015,Число мужчин на 1 января,Очерский район,10637,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Очерский район', 10637);"
1,01.01.2015,Число мужчин на 1 января,Пермский район,50582,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский район', 50582);"
1,01.01.2015,Число мужчин на 1 января,Сивинский район,6690,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Сивинский район', 6690);"
1,01.01.2015,Число мужчин на 1 января,Соликамский район,9366,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Соликамский район', 9366);"
1,01.01.2015,Число мужчин на 1 января,Суксунский район,9262,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Суксунский район', 9262);"
1,01.01.2015,Число мужчин на 1 января,Уинский район,5117,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Уинский район', 5117);"
1,01.01.2015,Число мужчин на 1 января,Усольский район,6879,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Усольский район', 6879);"
1,01.01.2015,Число мужчин на 1 января,Частинский район,6252,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Частинский район', 6252);"
1,01.01.2015,Число мужчин на 1 января,Чердынский район,12404,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чердынский район', 12404);"
1,01.01.2015,Число мужчин на 1 января,Чернушинский район,24130,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чернушинский район', 24130);"
1,01.01.2015,Число мужчин на 1 января,Чусовской район,33323,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чусовской район', 33323);"
1,01.01.2015,Число мужчин на 1 января,г. Пермь,458070,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Пермь', 458070);"
1,01.01.2015,Число мужчин на 1 января,Александровский район,13432,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Александровский район', 13432);"
1,01.01.2015,Число мужчин на 1 января,г. Березники,66183,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Березники', 66183);"
1,01.01.2015,Число мужчин на 1 января,Гремячинский район,5239,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гремячинский район', 5239);"
1,01.01.2015,Число мужчин на 1 января,Губахинский район,17882,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Губахинский район', 17882);"
1,01.01.2015,Число мужчин на 1 января,Добрянский район,26077,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Добрянский район', 26077);"
1,01.01.2015,Число мужчин на 1 января,Кизеловский район,9681,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кизеловский район', 9681);"
1,01.01.2015,Число мужчин на 1 января,Краснокамский район,33390,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Краснокамский район', 33390);"
1,01.01.2015,Число мужчин на 1 января,г. Кунгур,30532,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кунгур', 30532);"
1,01.01.2015,Число мужчин на 1 января,Лысьвенский район,33797,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Лысьвенский район', 33797);"
1,01.01.2015,Число мужчин на 1 января,г. Соликамск,45728,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Соликамск', 45728);"
1,01.01.2015,Число мужчин на 1 января,Чайковский район,47932,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2015', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Чайковский район', 47932);"
1,01.01.2016,Число мужчин на 1 января,Пермский край,1209929,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Пермский край', 1209929);"
1,01.01.2016,Число мужчин на 1 января,Гайнский район,6044,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Гайнский район', 6044);"
1,01.01.2016,Число мужчин на 1 января,Косинский район,3312,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Косинский район', 3312);"
1,01.01.2016,Число мужчин на 1 января,Кочевский район,5231,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кочевский район', 5231);"
1,01.01.2016,Число мужчин на 1 января,Кудымкарский район,11563,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Кудымкарский район', 11563);"
1,01.01.2016,Число мужчин на 1 января,Юрлинский район,4301,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юрлинский район', 4301);"
1,01.01.2016,Число мужчин на 1 января,Юсьвинский район,8704,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Юсьвинский район', 8704);"
1,01.01.2016,Число мужчин на 1 января,г. Кудымкар,13944,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'г. Кудымкар', 13944);"
1,01.01.2016,Число мужчин на 1 января,Бардымский район,12092,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Бардымский район', 12092);"
1,01.01.2016,Число мужчин на 1 января,Березовский район,7553,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Березовский район', 7553);"
1,01.01.2016,Число мужчин на 1 января,Большесосновский район,6068,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Большесосновский район', 6068);"
1,01.01.2016,Число мужчин на 1 января,Верещагинский район,19215,0,,"INSERT INTO stat_Permsky_men (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2016', '%d.%m.%Y'), 'Число мужчин на 1 января', 'Верещагинский район', 19215);"
