Уровень календаря,Дата,Статистические показатели,ОКАТО,Значение,,,
1,01.01.2006,Число женщин на 1 января,Частинский район,7574,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Частинский район', 7574);"
1,01.01.2006,Число женщин на 1 января,Чердынский район,13642,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чердынский район', 13642);"
1,01.01.2006,Число женщин на 1 января,Чернушинский район,27737,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чернушинский район', 27737);"
1,01.01.2006,Число женщин на 1 января,Чусовской район,40591,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чусовской район', 40591);"
1,01.01.2006,Число женщин на 1 января,г. Пермь,547762,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Пермь', 547762);"
1,01.01.2006,Число женщин на 1 января,Александровский район,18919,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Александровский район', 18919);"
1,01.01.2006,Число женщин на 1 января,г. Березники,93202,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Березники', 93202);"
1,01.01.2006,Число женщин на 1 января,Гремячинский район,8671,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гремячинский район', 8671);"
1,01.01.2006,Число женщин на 1 января,Губахинский район,22049,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Губахинский район', 22049);"
1,01.01.2006,Число женщин на 1 января,Добрянский район,33235,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Добрянский район', 33235);"
1,01.01.2006,Число женщин на 1 января,Кизеловский район,17791,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кизеловский район', 17791);"
1,01.01.2006,Число женщин на 1 января,Краснокамский район,39025,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Краснокамский район', 39025);"
1,01.01.2006,Число женщин на 1 января,г. Кунгур,36085,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кунгур', 36085);"
1,01.01.2006,Число женщин на 1 января,Лысьвенский район,46069,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Лысьвенский район', 46069);"
1,01.01.2006,Число женщин на 1 января,г. Соликамск,53466,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Соликамск', 53466);"
1,01.01.2006,Число женщин на 1 января,Чайковский район,58677,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2006', '%d.%m.%Y'), 'Число женщин на 1 января', 'Чайковский район', 58677);"
1,01.01.2007,Число женщин на 1 января,Пермский край,1454858,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Пермский край', 1454858);"
1,01.01.2007,Число женщин на 1 января,Гайнский район,8363,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Гайнский район', 8363);"
1,01.01.2007,Число женщин на 1 января,Косинский район,4005,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Косинский район', 4005);"
1,01.01.2007,Число женщин на 1 января,Кочевский район,6116,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кочевский район', 6116);"
1,01.01.2007,Число женщин на 1 января,Кудымкарский район,14776,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кудымкарский район', 14776);"
1,01.01.2007,Число женщин на 1 января,Юрлинский район,5673,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юрлинский район', 5673);"
1,01.01.2007,Число женщин на 1 января,Юсьвинский район,11867,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Юсьвинский район', 11867);"
1,01.01.2007,Число женщин на 1 января,г. Кудымкар,17514,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'г. Кудымкар', 17514);"
1,01.01.2007,Число женщин на 1 января,Бардымский район,14513,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Бардымский район', 14513);"
1,01.01.2007,Число женщин на 1 января,Березовский район,9452,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Березовский район', 9452);"
1,01.01.2007,Число женщин на 1 января,Большесосновский район,7618,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Большесосновский район', 7618);"
1,01.01.2007,Число женщин на 1 января,Верещагинский район,23244,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Верещагинский район', 23244);"
1,01.01.2007,Число женщин на 1 января,Горнозаводский район,15359,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Горнозаводский район', 15359);"
1,01.01.2007,Число женщин на 1 января,Еловский район,6484,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Еловский район', 6484);"
1,01.01.2007,Число женщин на 1 января,Ильинский район,10910,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Ильинский район', 10910);"
1,01.01.2007,Число женщин на 1 января,Карагайский район,12933,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Карагайский район', 12933);"
1,01.01.2007,Число женщин на 1 января,Кишертский район,7762,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кишертский район', 7762);"
1,01.01.2007,Число женщин на 1 января,Красновишерский район,13998,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Красновишерский район', 13998);"
1,01.01.2007,Число женщин на 1 января,Куединский район,16110,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Куединский район', 16110);"
1,01.01.2007,Число женщин на 1 января,Кунгурский район,24364,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Кунгурский район', 24364);"
1,01.01.2007,Число женщин на 1 января,Нытвенский район,24701,0,,"INSERT INTO stat_Permsky_women (date, about, region_name, count) VALUES (STR_TO_DATE('01.01.2007', '%d.%m.%Y'), 'Число женщин на 1 января', 'Нытвенский район', 24701);"
